,chembid,smiles_notation
3960,CHEMBL1173457,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C
3961,CHEMBL1929308,CC(C)(C)c1ccc(-c2nnc(SCc3ccccc3)o2)cc1
3962,CHEMBL2385984,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1
3963,CHEMBL399736,COc1cc2ncnc(Nc3cccc(C#CCO)c3)c2cc1OC
3964,CHEMBL212965,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1
3965,CHEMBL156281,Cn1c(SSc2c(C(=O)Nc3ccncc3)c3ccccc3n2C)c(C(=O)Nc2ccncc2)c2ccccc21
3966,CHEMBL51028,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC4CCCCC4)nc3n2)CC1
3967,CHEMBL272258,Nc1ccccc1Nc1ncnc2ccncc12
3968,CHEMBL256527,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccc(F)cc2)c1
3969,CHEMBL181742,Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1
3970,CHEMBL525203,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C(=O)N(C)C)cc1)c1ccccc1
3971,CHEMBL596087,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(C)c3)ncnc2cc1OCCCN1CCN(C)CC1
3972,CHEMBL1173602,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl
3973,CHEMBL2070200,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1
3974,CHEMBL2047251,COc1cccc(Nc2nc(N)nc3c2-c2ccccc2C3)c1
3975,CHEMBL3297958,c1ccc(-c2csc(Nc3ncnc4cc5c(cc34)OCCO5)n2)cc1
3976,CHEMBL3353397,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@@H]2CCCCN2)CC1
3977,CHEMBL196438,CCc1c(C(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
3978,CHEMBL356850,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1
3979,CHEMBL406236,CN(C)c1cccc(Nc2ncnc3ccncc23)c1N
3980,CHEMBL504034,CS(=O)(=O)CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1
3981,CHEMBL489107,C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1
3982,CHEMBL514771,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1
3983,CHEMBL111339,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
3984,CHEMBL7981,COc1cc(OC)c2c(=O)c(-c3cccc(Cl)c3)coc2c1
3985,CHEMBL266487,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12
3986,CHEMBL13354,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1
3987,CHEMBL309513,COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21
3988,CHEMBL22978,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1
3989,CHEMBL1173713,COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3990,CHEMBL1242113,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21
3991,CHEMBL1784637,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C
3992,CHEMBL1945559,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O
3993,CHEMBL347659,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1
3994,CHEMBL66409,O=[N+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl
3995,CHEMBL326318,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O
3996,CHEMBL147880,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCC(CC2CCC(NC(=O)/C(C#N)=C/c3ccc(O)c(O)c3)CC2)CC1
3997,CHEMBL384205,COc1cc2c(cc1OC)Sc1ncnc(Sc3cccc(Cl)c3)c1NC2
3998,CHEMBL135853,COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC
3999,CHEMBL66008,COc1cc2cc([N+](=O)[O-])cnc2cc1OC
4000,CHEMBL314995,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(Br)cc32)[nH]c2c1CCCC2
4001,CHEMBL124673,Nc1cc2ncnc(Nc3cccc([N+](=O)[O-])c3)c2cn1
4002,CHEMBL608896,data not retrieved
4003,CHEMBL128759,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1
4004,CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1
4005,CHEMBL357097,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1
4006,CHEMBL39355,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1
4007,CHEMBL208849,Cc1cccc(Nc2ncnc3ccc(NC(=O)N(C)CCCl)cc23)c1
4008,CHEMBL130117,COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O
4009,CHEMBL245212,N#Cc1cnc2c(F)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1
4010,CHEMBL93049,COCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4011,CHEMBL358746,N#C/C(=C\c1cc(O)c(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(O)c1
4012,CHEMBL215559,COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1
4013,CHEMBL195029,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl
4014,CHEMBL202360,C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4015,CHEMBL336192,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1
4016,CHEMBL195903,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)S(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F
4017,CHEMBL178654,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
4018,CHEMBL176705,COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1
4019,CHEMBL330321,Cc1cc(C)c(/C=C2\C(=O)Nc3cccc(C)c32)[nH]1
4020,CHEMBL52665,Brc1cccc(Nc2ncnc3ccncc23)c1
4021,CHEMBL168425,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O
4022,CHEMBL171727,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O
4023,CHEMBL117804,c1ccc(CCNc2ncnc3ccccc23)cc1
4024,CHEMBL91815,COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)cc1
4025,CHEMBL253292,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1
4026,CHEMBL79064,N#CC(C#N)=C(O)c1ccc(O)cc1
4027,CHEMBL208292,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O
4028,CHEMBL56266,CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
4029,CHEMBL424093,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1
4030,CHEMBL31437,CN(C)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cn1
4031,CHEMBL399373,CCOc1cc2ncnc(C#C[C@@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC
4032,CHEMBL343875,CCOc1ccc2sc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)nc2c1
4033,CHEMBL126384,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1
4034,CHEMBL68258,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(N3CCCCC3)c21
4035,CHEMBL136011,Cc1cccc(N(C)c2[nH]cnc3nncc2-3)c1
4036,CHEMBL131456,COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3[C@]2(C)O[C@H]4C[C@H](N(C)C(=O)c3ccccc3)[C@@H]2OC)C1=O
4037,CHEMBL56502,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN
4038,CHEMBL251314,CCOc1cc2ncnc(C#CC(C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC
4039,CHEMBL44227,Oc1ccc(-c2nc3ccc(O)cc3s2)cc1
4040,CHEMBL312482,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CN4CCOCC4)cc3)cc2n1
4041,CHEMBL212250,O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1
4042,CHEMBL13608,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1
4043,CHEMBL57990,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C
4044,CHEMBL427832,OCCN(CCO)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12
4045,CHEMBL255490,CO/N=C/c1c(N)ncnc1Nc1ccc(F)c(Cl)c1
4046,CHEMBL451347,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cscn5)c4)c3s2)C1)N1CCOCC1
4047,CHEMBL474324,COCCOc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCOC
4048,CHEMBL490774,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NC1CCCCC1
4049,CHEMBL461796,CN(C)CCCOC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4050,CHEMBL485745,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1
4051,CHEMBL583218,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCNCC1
4052,CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C
4053,CHEMBL589413,CCCCN(Cc1cccc(Cl)c1O)C(=S)Nc1ccccc1
4054,CHEMBL1096972,C#Cc1cccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)c1
4055,CHEMBL592240,O=C1CSC(NN=C2CCCCCCC2)=N1
4056,CHEMBL597303,CCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1
4057,CHEMBL1094196,COc1ccc(-c2ccc(Cn3cc(CCN)c4cc(OCCc5ccc(O)cc5)ccc43)cc2)cc1.Cl
4058,CHEMBL1221700,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1
4059,CHEMBL1173814,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1
4060,CHEMBL1241301,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O
4061,CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1
4062,CHEMBL1256432,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1
4063,CHEMBL1254364,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C
4064,CHEMBL1241771,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21
4065,CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
4066,CHEMBL1958028,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1
4067,CHEMBL1944925,O=C(NNC(=O)c1ncc(Cc2ccsc2)s1)Nc1ccccc1
4068,CHEMBL1929307,COc1ccccc1-c1nnc(SCc2ccccc2)o1
4069,CHEMBL1949789,COc1ccc(C(=O)NC[C@H](O)CO)cc1/C=C/c1ccc(Cl)cc1
4070,CHEMBL541988,COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC
4071,CHEMBL1929556,COc1ccc(OC)c(Cc2cc3c(Nc4ccc(Cl)cc4F)nc(N)nc3[nH]2)c1
4072,CHEMBL2031300,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
4073,CHEMBL3263366,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1C
4074,CHEMBL3221547,CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(Cl)c3)c2cc1OC.Cl
4075,CHEMBL3263960,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCOCC1
4076,CHEMBL460702,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1
4077,CHEMBL1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1
4078,CHEMBL3217993,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1
4079,CHEMBL3218000,C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1
4080,CHEMBL3040806,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1
4081,CHEMBL3357646,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C\CN1CCCCC1
4082,CHEMBL3360620,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-]
4083,CHEMBL3325477,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12
4084,CHEMBL3416624,COc1ccccc1-c1cc2c(Nc3ccccc3)ncnc2s1
4085,CHEMBL3416598,COc1ccccc1-c1cc2c(NCc3cccnc3)ncnc2s1
4086,CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
4087,CHEMBL316127,O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4088,CHEMBL408105,COc1cc2ncnc(Nc3ccccc3N)c2cn1
4089,CHEMBL523122,COCCOc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1NC(=O)[C@@H]1CCCN1
4090,CHEMBL497350,Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)c(C)c2)o1
4091,CHEMBL1242199,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1
4092,CHEMBL1821868,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C
4093,CHEMBL1947121,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3ccc(F)c(Cl)c3)c2cc1OC
4094,CHEMBL2316141,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1
4095,CHEMBL2437458,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1
4096,CHEMBL204330,COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1
4097,CHEMBL542893,Cl.O=C(CCN1CCOCC1)c1ccc(OCc2ccccc2)cc1
4098,CHEMBL593274,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1
4099,CHEMBL1169870,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1
4100,CHEMBL2029691,O=C(Cc1ccc(F)cc1)Nc1cc(SC[C@@H](O)CO)cc([N+](=O)[O-])c1
4101,CHEMBL2437226,Cc1ccc(S(=O)(=O)O)cc1.NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
4102,CHEMBL197525,COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl
4103,CHEMBL293913,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21
4104,CHEMBL293482,N#CC(C#N)=Cc1ncc[nH]1
4105,CHEMBL162053,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
4106,CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1
4107,CHEMBL336113,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1
4108,CHEMBL231526,COc1cc(OC)cc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1
4109,CHEMBL1170459,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1
4110,CHEMBL3133900,C=CC(=O)N1CCc2c(sc3ncnc(NC4CCCCC4)c23)C1
4111,CHEMBL156020,CCn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2CC)c(C(=O)Nc2ccccc2)c2ccccc21
4112,CHEMBL341459,COc1ccc(OC)c(CNc2ccc(O)c(C(=O)O)c2)c1
4113,CHEMBL93545,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-]
4114,CHEMBL122522,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O
4115,CHEMBL55729,Nc1ccc2cncnc2c1
4116,CHEMBL365805,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1
4117,CHEMBL247866,CC(C)Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12
4118,CHEMBL429057,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO
4119,CHEMBL277432,O=C(NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O)c1ccccc1
4120,CHEMBL301549,COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1
4121,CHEMBL2148051,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O
4122,CHEMBL2148053,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1
4123,CHEMBL142745,CC(COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1)CC(C)(C)C
4124,CHEMBL308879,COc1cc2cc(O)cnc2cc1OC
4125,CHEMBL2148050,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21
4126,CHEMBL292648,N#CC(C#N)=C1CCCc2c(O)cccc21
4127,CHEMBL155293,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1
4128,CHEMBL175101,CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21
4129,CHEMBL345211,Cn1c(SSc2c(C(=O)NCC(=O)O)c3ccccc3n2C)c(C(=O)NCC(=O)O)c2ccccc21
4130,CHEMBL333418,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12
4131,CHEMBL128027,CCOc1cc2nc(C)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC
4132,CHEMBL245800,N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1
4133,CHEMBL365606,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C
4134,CHEMBL20426,Cc1ccc([N+](=O)[O-])cc1Nc1nccc(-c2cccnc2)n1
4135,CHEMBL247127,c1cncc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1
4136,CHEMBL194349,CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC
4137,CHEMBL420609,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2
4138,CHEMBL355019,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1
4139,CHEMBL347282,Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1
4140,CHEMBL249921,OCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
4141,CHEMBL361343,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCO
4142,CHEMBL168829,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1
4143,CHEMBL142611,COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1
4144,CHEMBL314217,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCC2)cc1
4145,CHEMBL348069,COC(=O)c1ccc(NC(=O)c2c(SSc3c(C(=O)Nc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1
4146,CHEMBL373751,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC
4147,CHEMBL245867,NCCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
4148,CHEMBL287022,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1
4149,CHEMBL122168,Nc1cc2ncnc(Nc3cccnc3)c2cn1
4150,CHEMBL207410,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1
4151,CHEMBL57471,CSc1ccc(C=C(C#N)C#N)cc1
4152,CHEMBL31276,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cn1
4153,CHEMBL116051,Nc1ccc(-c2cc(=O)c3c(O)c(N)ccc3o2)cc1
4154,CHEMBL126062,Nc1cc2ncnc(NCc3ccccc3C(F)(F)F)c2cn1
4155,CHEMBL54805,Brc1cccc(Nc2ncnc3cccnc23)c1
4156,CHEMBL117554,Clc1ccc(CNc2ncnc3ccccc23)cc1
4157,CHEMBL169390,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1
4158,CHEMBL206029,CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1
4159,CHEMBL144632,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
4160,CHEMBL258805,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2
4161,CHEMBL128001,COc1ccc(Nc2ncnc3cc(N)ncc23)cc1
4162,CHEMBL445162,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
4163,CHEMBL258940,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
4164,CHEMBL248044,COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OC
4165,CHEMBL410643,COC[C@H]1OC(=O)/C(=C/N(C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C
4166,CHEMBL271113,CN(CC(=O)O)c1c(Br)cccc1Nc1ncnc2ccncc12
4167,CHEMBL272895,Brc1cccc(Nc2ncnc3ccncc23)c1NCCCCN1CCOCC1
4168,CHEMBL411243,CN(C)CCCCCNc1c(Br)cccc1Nc1ncnc2ccncc12
4169,CHEMBL270696,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12
4170,CHEMBL291701,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1
4171,CHEMBL270975,Nc1c(Cl)cccc1Nc1ncnc2ccncc12
4172,CHEMBL271540,CN(C)c1ccc(Nc2ncnc3ccncc23)c(N)c1
4173,CHEMBL408351,Nc1cc(C(F)(F)F)ccc1Nc1ncnc2ccncc12
4174,CHEMBL441332,Nc1c(Nc2ncnc3ccncc23)cccc1[N+](=O)[O-]
4175,CHEMBL441333,COc1c(Br)cccc1Nc1ncnc2ccncc12
4176,CHEMBL94431,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC
4177,CHEMBL441083,Cc1cccc(Nc2ncnc3ccccc23)c1
4178,CHEMBL236384,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1NC1CCCCCC1
4179,CHEMBL515664,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1
4180,CHEMBL490510,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1O
4181,CHEMBL470219,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCC5)cc4)sc23)cc1Cl
4182,CHEMBL469355,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1
4183,CHEMBL503418,CN1CCN(Cc2ccc(Nc3nc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)cc2)CC1
4184,CHEMBL470011,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl
4185,CHEMBL470010,COCCN(CCOC)S(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1
4186,CHEMBL470003,Clc1cccc(Nc2ncnc3nc(Nc4ccccc4)sc23)c1
4187,CHEMBL470391,C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1
